species_id,sci_name,type_kind,type_voucher,voucher_matches_metadata,type_voucher_uri,uri_domain,inferred_institution_abbreviation,inference_note,review_action
1004192,Chimarrogale_sumatrana,holotype,BMNH:Mamm:1921.2.9.1,yes,https://data.nhm.ac.uk/object/6a00812b-6965-4ee9-a236-35aa15007620,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006530,Chimarrogale_varennei,holotype,BMNH:Mamm:1926.10.4.44,yes,https://data.nhm.ac.uk/object/62f2b79e-4584-4689-9df3-0936e6ab7ac8,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002505,Chinchillula_sahamae,holotype,BMNH:Mamm:1898.3.16.6,yes,https://data.nhm.ac.uk/object/1db11286-9b72-4443-a214-b54884c0e27e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002045,Chionomys_roberti,holotype,BMNH:Mamm:1906.3.6.132,yes,https://data.nhm.ac.uk/object/a3e26c63-8b93-4c10-baa7-55bf7c38d428,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005022,Chiroderma_doriae,holotype,"BMNH:Mamm:1844.9.2.6, BMNH:Mamm:1849.8.16.29",yes,https://data.nhm.ac.uk/object/ad4aa68b-523d-42da-9f29-68d797bdd7ed | https://data.nhm.ac.uk/object/cb447f29-4913-4266-8a25-12c4bf11e6f3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005025,Chiroderma_salvini,holotype,BMNH:Mamm:1868.8.16.2,yes,https://data.nhm.ac.uk/object/1b06d265-2b06-4865-bf43-facefecdbf6f,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003156,Chiropodomys_major,holotype,BMNH:Mamm:1856.9.19.11,yes,https://data.nhm.ac.uk/object/52f0ff41-07bb-4d5c-8134-625383dec3ce,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003158,Chiropodomys_pusillus,holotype,BMNH:Mamm:1895.10.4.38,yes,https://data.nhm.ac.uk/object/af454f00-04e9-4358-a148-0d60baaca0bb,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000899,Chiropotes_sagulatus,syntypes,"BMNH:Mamm:47b, BMNH:Mamm:47c",yes,https://data.nhm.ac.uk/object/a5b3a6b3-8e59-45d2-9a72-9a57a2a83544 | https://data.nhm.ac.uk/object/e4886f74-0db2-4ebd-b29e-7aa775c9c996,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003160,Chiruromys_lamia,lectotype,BMNH:Mamm:1897.8.7.65,yes,https://data.nhm.ac.uk/object/91c8698c-25a4-4070-91ce-6eb2c57dc11b,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003161,Chiruromys_vates,holotype,BMNH:Mamm:1908.10.8.7,yes,https://data.nhm.ac.uk/object/92be7be4-7beb-41a1-9f2e-c33734873c94,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000588,Chlorocebus_tantalus,holotype,BMNH:Mamm:1855.12.26.56,yes,https://data.nhm.ac.uk/object/86415d00-6642-48e2-b876-b793a64d019b | https://data.nhm.ac.uk/object/d190b34b-5e8e-44e3-90d9-47e33d971d7e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004184,Chodsigoa_hypsibia,holotype,BMNH:Mamm:1899.3.1.10,yes,https://data.nhm.ac.uk/object/745b1be3-7ffa-44e0-be61-86e6c63b34ce,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004188,Chodsigoa_smithii,holotype,BMNH:Mamm:1911.2.1.55,yes,https://data.nhm.ac.uk/object/e9982722-2456-46b9-b425-16b64ac679d2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004189,Chodsigoa_sodalis,holotype,BMNH:Mamm:1912.11.23.2,yes,https://data.nhm.ac.uk/object/659b237e-3e97-4210-9ee1-f22f5ea90324,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004899,Choeroniscus_godmani,holotype,BMNH:Mamm:1879.12.24.1,yes,https://data.nhm.ac.uk/object/7a7a97ee-3492-4ca7-a281-dff814312cdd,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006389,Choeropsis_liberiensis,syntypes,"BMNH:Mamm:1850.7.5.1, ANSP 2332, ANSP 2333",yes,https://data.nhm.ac.uk/object/219056f2-914e-4a90-917e-fc52cf1bf445 | https://data.nhm.ac.uk/object/a36070ca-6f6b-439a-817d-9cb8c3bc26bb | https://data.nhm.ac.uk/object/b25f5615-d9a9-45d3-801c-ef23f3ec7cc7 | https://data.nhm.ac.uk/object/ee0136a1-912f-4304-b3c0-fc42a63eab35,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006092,Chrotogale_owstoni,holotype,BMNH:Mamm:1912.4.21.3,yes,https://data.nhm.ac.uk/object/864e5e36-acfa-414c-9abf-c765602415ff,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003165,Chrotomys_silaceus,holotype,BMNH:Mamm:1897.5.2.16,yes,https://data.nhm.ac.uk/object/59aaae0e-9d80-4ffa-a180-88a64c0560d8,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003166,Chrotomys_whiteheadi,holotype,BMNH:Mamm:1895.8.2.19,yes,https://data.nhm.ac.uk/object/3e164fa0-b57f-4ad2-9267-2ffa14884aa7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000478,Chrysochloris_asiatica,holotype,BMNH:Mamm:1867.4.12.564,yes,https://data.nhm.ac.uk/object/93a4b401-eed2-485d-948e-39d59bc73077,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000481,Chrysospalax_trevelyani,holotype,BMNH:Mamm:1875.4.8.1,yes,https://data.nhm.ac.uk/object/fd7f2453-7b74-4d4d-ba1c-f4667071cb3e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000482,Chrysospalax_villosus,holotype,BMNH:Mamm:1843.2.28.2,yes,https://data.nhm.ac.uk/object/490f6da0-71fc-4d7d-bffd-22e3a8dd3676,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005100,Cistugo_seabrae,holotype,BMNH:Mamm:1906.1.3.3,yes,https://data.nhm.ac.uk/object/2ec932dd-bc65-404b-a59a-d8a463f69eb7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002162,Clethrionomys_centralis,holotype,BMNH:Mamm:1905.12.4.14,yes,https://data.nhm.ac.uk/object/df9f6207-45c5-40f6-a131-e84b78d206a7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004761,Cloeotis_percivali,holotype,BMNH:Mamm:1901.5.1.11,yes,https://data.nhm.ac.uk/object/5b5b7039-c837-4b1f-9955-efe3e93481dd,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001474,Clyomys_laticeps,holotype,BMNH:Mamm:1888.1.9.11,yes,https://data.nhm.ac.uk/object/69496ba8-cb18-435d-a1b5-76610acda5fd,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005517,Cnephaeus_floweri,holotype,BMNH:Mamm:1903.2.7.14,yes,https://data.nhm.ac.uk/object/aded24d4-5593-4794-b520-f2b656ccf988,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005528,Cnephaeus_pachyomus,holotype,BMNH:Mamm:1848.8.18.7,yes,https://data.nhm.ac.uk/object/eddf7dce-b50e-4d6b-aed7-9695a06cd09a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1005530,Cnephaeus_platyops,holotype,BMNH:Mamm:1888.5.17.3,yes,https://data.nhm.ac.uk/object/d9219e1f-6ec3-42c6-aee1-5f2d916359b0,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003169,Coccymys_shawmayeri,holotype,BMNH:Mamm:1947.1155,yes,https://data.nhm.ac.uk/object/d1018001-de86-479c-8928-add26f2cb82f,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004565,Coelops_robinsoni,holotype,BMNH:Mamm:1906.10.4.9,yes,https://data.nhm.ac.uk/object/ba2d3d75-4f48-49fe-8e26-93162d3f9631,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001247,Coendou_pruinosus,holotype,BMNH:Mamm:1905.7.5.9,yes,https://data.nhm.ac.uk/object/14a5daa5-543a-4232-acf8-8f66fdfa1506,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001248,Coendou_quichua,holotype,BMNH:Mamm:1899.2.18.17,yes,https://data.nhm.ac.uk/object/90131b08-2e31-47a9-a166-ab86cf85beb8,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006906,Coendou_rothschildi,holotype,BMNH:Mamm:1903.3.1.93,yes,https://data.nhm.ac.uk/object/f44af839-03d2-48e5-a895-313d2e6dae16,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001250,Coendou_rufescens,holotype,BMNH:Mamm:1853.9.28.30,yes,https://data.nhm.ac.uk/object/3378744b-966b-40a7-92ab-d936ee401900,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001253,Coendou_vestitus,holotype,BMNH:Mamm:1854.6.26.1,yes,https://data.nhm.ac.uk/object/c0071725-6bbc-4602-a926-145c4913ce04,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004798,Coleura_afra,syntypes,"BMNH:Mamm:1858.6.18.12, BMNH:Mamm:1907.1.1.703, RMNH.MAM.27333, ZMB 429, ZMB 430, ZMB 571, ZMB 54845, ZMB 67559, ZMB 67561, ZMB 67562, ZMB 85667, ZMB 85668, ZMB 85669",yes,https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.27333 | https://data.nhm.ac.uk/object/b930f10b-33c1-4b59-a184-8be49ac922cc | https://data.nhm.ac.uk/object/eebb75d9-4b15-4184-ad8c-8db563e64744,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004799,Coleura_gallarum,holotype,BMNH:Mamm:1911.8.2.4,yes,https://data.nhm.ac.uk/object/328026e8-a4b7-4c24-85d0-7558d2057c5a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000636,Colobus_angolensis,holotype,BMNH:Mamm:1860.7.23.1,yes,https://data.nhm.ac.uk/object/0c826812-7233-4da1-8569-d2d74b052f7a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1000639,Colobus_satanas,syntypes,"BMNH:Mamm:1841.1753, BMNH:Mamm:1841.1754, BMNH:Mamm:1855.12.24.404",yes,https://data.nhm.ac.uk/object/45b3c9a0-86fc-48be-bf68-8492a35ea606 | https://data.nhm.ac.uk/object/5f779fa5-8bc0-451b-aad9-b24c5b1d1454 | https://data.nhm.ac.uk/object/a805257d-4046-4b1e-b600-3ecc24482f97 | https://data.nhm.ac.uk/object/b5157bce-b35b-49f6-a436-f9bca6e9c4b7 | https://data.nhm.ac.uk/object/d2074332-92de-419a-8015-c476ebb61d61,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003440,Colomys_goslingi,holotype,BMNH:Mamm:1907.7.8.172,yes,https://data.nhm.ac.uk/object/0d8c06c3-31d0-446b-97fc-0a301c490de3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006836,Conepatus_amazonicus,holotype,BMNH:Mamm:68a,yes,https://data.nhm.ac.uk/object/e9a9a021-5273-46e8-9e7e-86d66da6332a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003172,Conilurus_penicillatus,holotype,BMNH:Mamm:1842.5.26.13,yes,https://data.nhm.ac.uk/object/c91eb94c-ed28-4626-839c-10e6ea1b107f,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006134,Connochaetes_taurinus,holotype,BMNH:Mamm:138b,yes,https://data.nhm.ac.uk/object/7fc62501-7793-4a43-b345-9e59abdb9330,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002167,Craseomys_andersoni,holotype,BMNH:Mamm:1906.1.4.307,yes,https://data.nhm.ac.uk/object/3ae08fd8-0f97-48cd-925d-034d83eab0a2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002168,Craseomys_regulus,holotype,BMNH:Mamm:1906.12.6.89,yes,https://data.nhm.ac.uk/object/2226dea4-1b71-4015-8d00-cb02f496b992,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002172,Craseomys_smithii,holotype,BMNH:Mamm:1905.3.3.49,yes,https://data.nhm.ac.uk/object/d02573ca-a238-490d-97fd-e9c4df849fda,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1004554,Craseonycteris_thonglongyai,holotype,BMNH:Mamm:1977.2990 (= TNRC 54-3871),yes,https://data.nhm.ac.uk/object/68152425-701e-4160-8b4e-31e5e0522fe0 | https://data.nhm.ac.uk/object/f371dee4-8728-43a4-a507-b02485434587,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1001852,Cratogeomys_merriami,holotype,BMNH:Mamm:1870.6.20.2,yes,https://data.nhm.ac.uk/object/45bd8cd1-a7bc-4d87-850e-7a68713d8af7 | https://data.nhm.ac.uk/object/d5539b3a-3c50-46e6-b715-f35254540279,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003339,Cremnomys_elvira,holotype,BMNH:Mamm:1930.5.24.183,yes,https://data.nhm.ac.uk/object/618b0f32-0993-4c79-86e0-f227936f5d14,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1002213,Cricetiscus_campbelli,holotype,BMNH:Mamm:1905.2.1.3,yes,https://data.nhm.ac.uk/object/f23bf41c-5101-49c6-a975-cc7324e5f161,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003704,Cricetomys_ansorgei,holotype,BMNH:Mamm:1904.4.9.91,yes,https://data.nhm.ac.uk/object/bcd29a61-e94a-48cf-a202-2bfa97820215,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003705,Cricetomys_emini,holotype,BMNH:Mamm:1887.12.1.55,yes,https://data.nhm.ac.uk/object/b70ce03a-acc5-49de-95de-db200d949f18,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003706,Cricetomys_gambianus,holotype,BMNH:Mamm:1855.12.24.136,yes,https://data.nhm.ac.uk/object/202d5666-045c-4e1d-9a22-be355fc07101,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006829,Crocidura_aequicauda,holotype,BMNH:Mamm:1919.11.5.28 (= FMSM 448/14),yes,https://data.nhm.ac.uk/object/1881abf5-9477-463e-8bfd-924e80f36598,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003853,Crocidura_attila,holotype,BMNH:Mamm:1914.7.23.9,yes,https://data.nhm.ac.uk/object/30798c60-df8c-4e0f-8baa-b2ff6c7df313,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003855,Crocidura_baluensis,holotype,BMNH:Mamm:1898.11.3.3,yes,https://data.nhm.ac.uk/object/0052a67b-a58f-4e5b-8d09-17ec98d64b04,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003859,Crocidura_bottegi,syntypes,BMNH:Mamm:1898.2.5.6,yes,https://data.nhm.ac.uk/object/c1d64e57-e9e5-4c4f-bb54-031cfa3e9643,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003865,Crocidura_caspica,holotype,BMNH:Mamm:1907.7.14.8,yes,https://data.nhm.ac.uk/object/b1716cfc-5ce7-43df-9b80-56fede208c53,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003867,Crocidura_cinderella,holotype,BMNH:Mamm:1911.6.10.13,yes,https://data.nhm.ac.uk/object/4f7b0bde-2512-461c-a26c-305b91c3b7f8,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003869,Crocidura_cranbrooki,holotype,BMNH:Mamm:1932.11.1.27,yes,https://data.nhm.ac.uk/object/97a4cd85-8056-47e0-951b-7875cae598d3 | https://data.nhm.ac.uk/object/9b0517b0-8c6a-4492-9e53-b17aa0408b0e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003871,Crocidura_crossei,holotype,BMNH:Mamm:1895.5.3.4,yes,https://data.nhm.ac.uk/object/b103fc0a-eb24-484e-8705-a272c8fb9ae2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006924,Crocidura_cypria,holotype,BMNH:Mamm:1903.12.4.23,yes,https://data.nhm.ac.uk/object/65159f78-d894-47fe-8ca2-9763234dd2b5,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003873,Crocidura_denti,holotype,BMNH:Mamm:1907.1.2.13,yes,https://data.nhm.ac.uk/object/ce1dde7a-7448-4754-99ba-a8992d367402,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003879,Crocidura_dracula,holotype,BMNH:Mamm:1912.7.25.8,yes,https://data.nhm.ac.uk/object/a3974bfb-f1dc-4c5d-b462-9ac9dc9f5220,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003883,Crocidura_elgonius,holotype,BMNH:Mamm:1910.4.1.47,yes,https://data.nhm.ac.uk/object/610bbb39-5af0-4c8c-836f-4645b78486a8,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003885,Crocidura_erica,holotype,BMNH:Mamm:1904.4.9.30,yes,https://data.nhm.ac.uk/object/84e0d111-8f21-401c-a502-182467f7784e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003889,Crocidura_floweri,holotype,BMNH:Mamm:1910.6.18.3,yes,https://data.nhm.ac.uk/object/7eb8e294-8bf9-4c88-968e-288d732b509f,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003891,Crocidura_foxi,holotype,BMNH:Mamm:1911.3.24.7,yes,https://data.nhm.ac.uk/object/c3a41717-403f-460f-a533-825bd8cdb6df,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003894,Crocidura_fumosa,holotype,BMNH:Mamm:1900.2.1.8,yes,https://data.nhm.ac.uk/object/289bb8f6-2e23-44b9-93ee-df4f08ae11bf,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003898,Crocidura_goliath,holotype,BMNH:Mamm:1905.10.28.2,yes,https://data.nhm.ac.uk/object/2113800b-3bed-4cae-b7d3-54ced05dd205,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003903,Crocidura_grayi,holotype,BMNH:Mamm:1855.12.24.421,yes,https://data.nhm.ac.uk/object/78d4e371-93eb-4d5c-9a27-2fcfea91508e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003906,Crocidura_guy,holotype,BMNH:Mamm:1997.643,yes,https://data.nhm.ac.uk/object/f50a7e54-b855-4a0e-9b67-b475b3ffe67d,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003909,Crocidura_hildegardeae,holotype,BMNH:Mamm:1903.3.2.7,yes,https://data.nhm.ac.uk/object/d86120be-7b18-403d-8b24-124f7fdd6434,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003910,Crocidura_hilliana,holotype,BMNH:Mamm:1994.90,yes,https://data.nhm.ac.uk/object/ea5f9161-f462-4717-bbd6-6ae368be7a0e,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003912,Crocidura_hispida,holotype,BMNH:Mamm:1913.3.13.1,yes,https://data.nhm.ac.uk/object/d736334c-d87a-4634-a59d-3aa1ed163914,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003913,Crocidura_horsfieldii,holotype,BMNH:Mamm:1852.2.19.12,yes,https://data.nhm.ac.uk/object/2ebd1797-1850-4240-badb-4100e025e5bc,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1006923,Crocidura_iculisma,holotype,BMNH:Mamm:1962.1249 (= Mottaz 1115),yes,https://data.nhm.ac.uk/object/d5bdbf13-e81d-4cf5-8b10-88f159d54ba7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003916,Crocidura_indochinensis,holotype,BMNH:Mamm:1947.1424,yes,https://data.nhm.ac.uk/object/8860f50c-047f-4cec-b033-8f02c4263091,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003917,Crocidura_jacksoni,holotype,BMNH:Mamm:1899.8.4.27,yes,https://data.nhm.ac.uk/object/78077175-e3d3-4a7c-a11e-a0774b92611a,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003933,Crocidura_lucina,holotype,BMNH:Mamm:1972.1101,yes,https://data.nhm.ac.uk/object/c7b18f2d-1c92-426e-bb13-c8e23e644acd,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003935,Crocidura_luna,holotype,BMNH:Mamm:1909.1.3.3,yes,https://data.nhm.ac.uk/object/cd11ff57-ec9d-44b6-94e4-7a3e1a4c84c3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003936,Crocidura_lusitania,holotype,BMNH:Mamm:1913.3.7.2,yes,https://data.nhm.ac.uk/object/b9d00d05-6aea-48f8-a876-fff1df70c3da,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003938,Crocidura_macarthuri,holotype,BMNH:Mamm:1933.10.6.1,yes,https://data.nhm.ac.uk/object/c10fd127-448b-4b64-9139-eeda1eb89468,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003939,Crocidura_macmillani,holotype,BMNH:Mamm:1906.11.1.13,yes,https://data.nhm.ac.uk/object/2be74669-e177-4864-b3e2-ff143be3f3f3,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003940,Crocidura_macowi,holotype,BMNH:Mamm:1912.7.1.65,yes,https://data.nhm.ac.uk/object/6b6eae1c-235e-4aaa-94ef-7540e58a6d4c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003941,Crocidura_malayana,holotype,BMNH:Mamm:1949.427,yes,https://data.nhm.ac.uk/object/4e71a631-3f9b-43f2-a841-4167e9469488,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003944,Crocidura_mariquensis,syntypes,"BMNH:Mamm:1845.7.3.37, BMNH:Mamm:1845.7.3.40",yes,https://data.nhm.ac.uk/object/8e5489d2-5b66-47c4-be7f-7fcb2ae2116c | https://data.nhm.ac.uk/object/a7bfc1d4-3bf5-4505-b9d5-78368d3387ac,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003945,Crocidura_maurisca,holotype,BMNH:Mamm:1901.8.9.99,yes,https://data.nhm.ac.uk/object/a516984f-b509-42cd-937f-1172ffb4057d,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003949,Crocidura_miya,holotype,BMNH:Mamm:1928.9.6.1,yes,https://data.nhm.ac.uk/object/91257bc9-9649-4e36-92f3-53d37f4d4ce2,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003950,Crocidura_monax,holotype,BMNH:Mamm:1910.7.2.58,yes,https://data.nhm.ac.uk/object/18bf1b5c-d8c7-4f96-b38c-0813a1837ffb,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003952,Crocidura_montis,holotype,BMNH:Mamm:1906.7.1.28,yes,https://data.nhm.ac.uk/object/874fb128-5e9c-4da1-98f4-84f05ac651e8,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003957,Crocidura_nana,holotype,BMNH:Mamm:1890.3.6.1,yes,https://data.nhm.ac.uk/object/694f5421-4c01-447b-b455-ac65e1e6364c,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003958,Crocidura_nanilla,holotype,BMNH:Mamm:1909.7.14.1,yes,https://data.nhm.ac.uk/object/479b8bc8-6e7a-45ed-900a-e604b4459b93,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003964,Crocidura_nigeriae,holotype,BMNH:Mamm:1895.5.3.2,yes,https://data.nhm.ac.uk/object/254ebcb6-f699-4375-9673-77ebc76a6a4b,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003971,Crocidura_niobe,holotype,BMNH:Mamm:1906.7.1.32,yes,https://data.nhm.ac.uk/object/52feeab7-46ab-43cc-a3f6-f1d97db5dcf7,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003973,Crocidura_olivieri,neotype,BMNH:Mamm:1909.7.1.13,yes,https://data.nhm.ac.uk/object/0edb51bd-16fd-464a-a4e9-42a35f6f7856 | https://data.nhm.ac.uk/object/5f72e952-a7bf-4d06-b5c6-05aebd994aba,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
1003981,Crocidura_pasha,holotype,BMNH:Mamm:1908.9.22.1,yes,https://data.nhm.ac.uk/object/be280702-af42-4410-8e0f-294490258768,data.nhm.ac.uk,BM,Natural History Museum London data portal URI,Supplementary URI signal for already matched voucher.
